"","var_name","var_desc","var_type","class"
"96","dm026_years_1","Not living with your spouse-year",0,"numeric"
"97","dm026_years_2","Not living with your spouse-year",0,"numeric"
"98","dm026_years_3","Not living with your spouse-year",0,"numeric"
"99","dm027_1","Primary reason for not living with 1st spouse",0,"numeric"
"100","dm027_2","Primary reason for not living with 2nd spouse",0,"numeric"
"101","dm027_3","Primary reason for not living with 3rd spouse",0,"numeric"
"102","dm027_other_1","Other- primary reason for not living with 1st spouse",1,"character"
"103","dm027_other_2","Other- primary reason for not living with 2nd spouse",1,"character"
"104","dm027_other_3","Other- primary reason for not living with 3rd spouse",1,"character"
"105","dm028_display","Confirmation of total marriages",0,"numeric"
"106","dm028_totalmarriage","Total number of marriages",0,"numeric"
"107","dm028a","Respondent married to someone other than current spouse",0,"numeric"
"108","dm028a_number","Number of marriages R had- dm028a",0,"numeric"
"109","dm028b","Respondent married to any other man/women",0,"numeric"
"110","dm028b_number","Number of marriages R had- dm028b",0,"numeric"
"111","dm028c","Respondent married before being divorced/widowed/separated/deserted",0,"numeric"
"112","dm028c_number","Number of marriages R had- dm028c",0,"numeric"
"113","dm029_month","Month of marriage",0,"numeric"
"114","dm029_year","Year in which R got married",0,"numeric"
"115","dm030","Age at first marriage",0,"numeric"
"116","dm031","Receive assistance in answering DM section",0,"numeric"
"117","dm032","Who helped respondent ",0,"numeric"
"118","dm032_other","Relationship to respondent - other",1,"character"
"119","dm003","Sex of Respondent",0,"numeric"
"120","we001","Work for minimum 3 months during life time",0,"numeric"
"121","we002_age","Age at start work",0,"numeric"
"122","we002_year","Age at start work-Year ",0,"numeric"
"123","we003","Reason for not working ",0,"numeric"
"124","we003_other","Reason for not working - other",1,"character"
"125","we004","Currently working",0,"numeric"
"126","we005","Reason to stop working",0,"numeric"
"127","we005_other","Reason to stop working-other",1,"character"
"128","we006","Work before/after marriage",0,"numeric"
"129","we007","Ever stopped working for one year or more",0,"numeric"
"130","we008","Main reason for job interruption",0,"numeric"
"131","we008_other","Main reason for job interruption-other",1,"character"
"132","we012","Engage in agricultural work",0,"numeric"
"133","we012a","Working in own or others farm",0,"numeric"
"134","we012b","Paid in cash or kind in agricultral work",0,"numeric"
"135","we013","Engage as self employed",0,"numeric"
"136","we013a","Nature of self employment",0,"numeric"
"137","we014","Receiving wages or salaries",0,"numeric"
"138","we014a","Full-time employment",0,"numeric"
"139","we014b","Kind of job",0,"numeric"
"140","we014b_other","Kind of job-other",1,"character"
"141","we015","Helping familys non agricultural business ",0,"numeric"
"142","we015a","Paid in cash or kind in non agricultural business ",0,"numeric"
"143","we016","Type of main job ",0,"numeric"
"144","we016_mainjob","Checkpoint at WE016",0,"numeric"
"145","we017","Number of side jobs",0,"numeric"
"146","we018","Main Job_hrs",0,"numeric"
"147","we019","Side Job_hrs",0,"numeric"
"148","we020","Main job_earnings",0,"numeric"
"149","we020_unit","Unit of earnings in main job",0,"numeric"
"150","we021","Side Job_earnings",0,"numeric"
"151","we021_unit","Unit of earnings in side job",0,"numeric"
"152","we022","Place of work",0,"numeric"
"153","we022_other","Place of work - other",1,"character"
"154","we023","Kind of business or industry",0,"numeric"
"155","we023_other","Kind of business or industry - other",1,"character"
"156","we024_month","Duration of work in main job_in month",0,"numeric"
"157","we024_year","Duration of work in main job_in years",0,"numeric"
"158","we025","Frequency of working hours",0,"numeric"
"159","we026","Total number of work months",0,"numeric"
"160","we027","Occupation",0,"numeric"
"161","we027_main","Type of occupation",0,"numeric"
"162","we027_other","Occupation - other",1,"character"
"163","we028a","Thinking of main job, job requires-Lot of physical effort",0,"numeric"
"164","we028b","Thinking of main job, job requires-Lifting heavy loads",0,"numeric"
"165","we028c","Thinking of main job, job requires-Stooping, kneeling or crouching",0,"numeric"
"166","we028d","Thinking of main job, job requires-Good eyesight",0,"numeric"
"167","we028e","Thinking of main job, job requires-Intense concentration or attention",0,"numeric"
"168","we028f","Thinking of main job, job requires-Skill in dealing with other people",0,"numeric"
"169","we028g","Thinking of main job, job requires-Being around around burning material,exhust o",0,"numeric"
"170","we028h","Thinking of main job, job requires-Close to chemicals/ pesticides/ herbicides",0,"numeric"
"171","we028i","Thinking of main job, job requires-Being close to obnoxious odour",0,"numeric"
"172","we101","Type of employer worked for",0,"numeric"
"173","we101_other","Type of employer worked for - other",1,"character"
"174","we102","Number of people working at current workplace",0,"numeric"
"175","we103","Estimation of number of people working at current workplace",0,"numeric"
"176","we104","Documentary evidence for employment",0,"numeric"
"177","we105","Expected duration_current work place",0,"numeric"
"178","we106","Reason to work less than 1-2 years in future",0,"numeric"
"179","we106_other","reason to work less than 1-2 years in future- other",1,"character"
"180","we107","Mode of wage payment",0,"numeric"
"181","we107_other","mode of wage  - other",1,"character"
"182","we108","Benefits provided by company currently working in",0,"numeric"
"183","we108_other","other benefits provided by a company/employer",1,"character"
"184","we108s1","Benefits provided_Paid vacation",0,"numeric"
"185","we108s2","Benefits provided_Paid sick leave",0,"numeric"
"186","we108s3","Benefits provided_ Free food",0,"numeric"
"187","we108s4","Benefits provided_Telephone ",0,"numeric"
"188","we108s5","Benefits provided_Meal cash subsidizations ",0,"numeric"
"189","we108s6","Benefits provided_Transportation cash subsidizations",0,"numeric"
"190","we108s7","Benefits provided_Free housing/subsidization",0,"numeric"
"191","we108s8","Benefits provided_Medical reimbursement/ hospitalization",0,"numeric"
"192","we108s9","Benefits provided _Other subsidies (such as electricity)",0,"numeric"
"193","we108s10","Benefits provided_Travel allowance",0,"numeric"
"194","we108s11","Benefits provided_Maternity/paternity benefits",0,"numeric"
"195","we108s12","Benefits provided_Child education",0,"numeric"
"196","we108s13","Benefits provided_Others",0,"numeric"
"197","we108s14","Benefits provided_None",0,"numeric"
"198","we109","Number of pepole under promotion decision",0,"numeric"
"199","we110","Number of pepole under supervision",0,"numeric"
"200","we111","Farm/business_Partners",0,"numeric"
"201","we112","Relationship_business partners",0,"numeric"
"202","we112s1","Relationship_business partners 1 Household member ",0,"numeric"
"203","we112s2","Relationship_business partners 2 Non-household family member",0,"numeric"
"204","we112s3","Relationship_business partners 3 Other",0,"numeric"
"205","we113","Share of ownership_business",0,"numeric"
"206","we113a","Ownership of business - less than,equal to, more than half",0,"numeric"
"207","we114","Number of employees",0,"numeric"
"208","we114a","Estimation of number of employees",0,"numeric"
"209","we115","Family members, relatives, friends working for business without pay",0,"numeric"
"210","we116","Number of non-paid workers",0,"numeric"
"211","we201","Currently looking for another job- job search",0,"numeric"
"212","we202","Registered with the employment exchange",0,"numeric"
"213","we203","Registered with National Rural Employment Gaurantee Act",0,"numeric"
"214","we204","Job search_area",0,"numeric"
"215","we204s1","Job search_in this area",0,"numeric"
"216","we204s2","Job search_in other specific area",0,"numeric"
"217","we204s3","Job search_anywhere",0,"numeric"
"218","we205","Type of job-part time or full time",0,"numeric"
"219","we206","Looking for same kind of work you are doing now",0,"numeric"
"220","we207","Expected salary if offered another job",0,"numeric"
"221","we208","Called or contacted with any prospective employer during past month",0,"numeric"
"222","we301","Year of last work",0,"numeric"
"223","we302","Month of last work",0,"numeric"
"224","we303","Type of work",0,"numeric"
"225","we304","Description of the workplace",0,"numeric"
"226","we304_other","Description of workplace - other",1,"character"
"227","we305","Kind of industry of last job",0,"numeric"
"228","we305_other","Kind of industry of last job_other",1,"character"
"229","we306","Number of employees in former organization",0,"numeric"
"230","we307_month","Month_start working_in last job",0,"numeric"
"231","we307_year","Years_start working_in last job",0,"numeric"
"232","we308","Occupation of current non-worker",0,"numeric"
"233","we308_other","Occupation - other",1,"character"
"234","we309","Average hours of work",0,"numeric"
"235","we310","Variation in working hours",0,"numeric"
"236","we311","Number of work weeks",0,"numeric"
"237","we312","Monthly earnings from last job",0,"numeric"
"238","we313a","Thinking of last job, job requires-Lot of physical effort",0,"numeric"
"239","we313b","Thinking of last job, job requires-Lifting heavy loads",0,"numeric"
"240","we313c","Thinking of last job, job requires-Stooping, kneeling or crouching",0,"numeric"
"241","we313d","Thinking of last job, job requires-Good eyesight",0,"numeric"
"242","we313e","Thinking of last job, job requires-Intense concentration or attention",0,"numeric"
"243","we313f","Thinking of last job, job requires-Skill in dealing with other people",0,"numeric"
"244","we313g","Thinking of last job, job requires-Being around around burning material,exhust o",0,"numeric"
"245","we313h","Thinking of last job, job requires-Close to chemicals/ pesticides/ herbicides",0,"numeric"
"246","we313i","Thinking of last job, job requires-Being close to obnoxious odour",0,"numeric"
"247","we314","Type of employer",0,"numeric"
"248","we314_other","Type of employer - other",1,"character"
"249","we315","Reason for leaving the job",0,"numeric"
"250","we315_other","Reason for leaving the job - other",1,"character"
"251","we316a","Covered with- Work Related Pension scheme",0,"numeric"
"252","we316b","Covered with- Provident fund",0,"numeric"
"253","we316c","Covered with- Health insurance (but not LIC)",0,"numeric"
"254","we316d","Covered with- Medical re-imbursement from employer",0,"numeric"
"255","we316e","Covered with- Workers employment insurance",0,"numeric"
"256","we316f","Covered with- Worker's injury insurance",0,"numeric"
"257","we316g","Covered with- Other work related insurance 1",0,"numeric"
"258","we316g_other","Covered with- Name of the other work related insurance 1",1,"character"
"259","we316h","Covered with- Other work related insurance 2",0,"numeric"
"260","we316h_other","Covered with- Name of the other work related insurance 2",1,"character"
"261","we316i","Covered with- Other work related insurance 3",0,"numeric"
"262","we316i_other","Covered with- Name of the other work related insurance 3",1,"character"
"263","we317a","Reasons for not covered_work related pension scheme",0,"numeric"
"264","we317b","Reasons for not  covered_provident fund",0,"numeric"
"265","we317c","Reasons for not  covered_health insurance",0,"numeric"
"266","we317d","Reasons for not  covered_medical re-imbursement from employer",0,"numeric"
"267","we317e","Reasons for not covered_workers employment insurance",0,"numeric"
"268","we317f","Reasons for not covered_workers injury insurance",0,"numeric"
"269","we318a","Work Related Pension  - covered",0,"numeric"
"270","we318as1","Work Related Pension  - covered 1 Paid by myself fully",0,"numeric"
"271","we318as2","Work Related Pension  - covered 2 Paid by company fully",0,"numeric"
"272","we318as3","Work Related Pension  - covered 3 Partially paid by self and partially by compan",0,"numeric"
"273","we318b","Provident fund - covered",0,"numeric"
"274","we318bs1","Provident fund - covered 1 Paid by myself fully",0,"numeric"
"275","we318bs2","Provident fund - covered 2 Paid by company fully",0,"numeric"
"276","we318bs3","Provident fund - covered 3 Partially paid by self and partially by company",0,"numeric"
"277","we318c","Health insurance - covered",0,"numeric"
"278","we318cs1","Health insurance - covered 1 Paid by myself fully",0,"numeric"
"279","we318cs2","Health insurance - covered 2 Paid by company fully",0,"numeric"
"280","we318cs3","Health insurance - covered 3 Partially paid by self and partially by company",0,"numeric"
"281","we318d","Medical re-imbursement from employer - covered",0,"numeric"
"282","we318ds1","Medical re-imbursement from employer - covered 1 Paid by myself fully",0,"numeric"
"283","we318ds2","Medical re-imbursement from employer - covered 2 Paid by company fully",0,"numeric"
"284","we318ds3","Medical re-imbursement from employer - covered 3 Partially paid by self and part",0,"numeric"
"285","we318e","Workers employment insurance - covered",0,"numeric"
"286","we318es1","Workers employment insurance - covered 1 Paid by myself fully",0,"numeric"
"287","we318es2","Workers employment insurance - covered 2 Paid by company fully",0,"numeric"
"288","we318es3","Workers employment insurance - covered 3 Partially paid by self and partially by",0,"numeric"
"289","we318f","Workers injury insurance - covered",0,"numeric"
"290","we318fs1","Workers injury insurance - covered 1 Paid by myself fully",0,"numeric"
"291","we318fs2","Workers injury insurance - covered 2 Paid by company fully",0,"numeric"
"292","we318fs3","Workers injury insurance - covered 3 Partially paid by self and partially by com",0,"numeric"
"293","we318g","other - covered-1",0,"numeric"
"294","we318gs1","other - covered-1 1 Paid by myself fully",0,"numeric"
"295","we318gs2","other - covered-1 2 Paid by company fully",0,"numeric"
"296","we318gs3","other - covered-1 3 Partially paid by self and partially by company",0,"numeric"
"297","we318h","other - covered - 2",0,"numeric"
"298","we318hs1","other - covered - 2 1 Paid by myself fully",0,"numeric"
"299","we318hs2","other - covered - 2 2 Paid by company fully",0,"numeric"
"300","we318hs3","other - covered - 2 3 Partially paid by self and partially by company",0,"numeric"
"301","we318i","other - covered - 3",0,"numeric"
"302","we318is1","other - covered - 3 1 Paid by myself fully",0,"numeric"
"303","we318is2","other - covered - 3 2 Paid by company fully",0,"numeric"
"304","we318is3","other - covered - 3 3 Partially paid by self and partially by company",0,"numeric"
"305","we401_age","Age_Plan to stop working",0,"numeric"
"306","we401_keepworking","R plans to keep working as long as he/she can",0,"numeric"
"307","we401_keepworkings1","R plans to keep working as long as he/she can 1 Keep working",0,"numeric"
"308","we401_years","Age_Plan to stop working-in Years",0,"numeric"
"309","we402","Official retirement",0,"numeric"
"310","we402_a","Retire_lifetime main job",0,"numeric"
"311","we403","Job of retirement",0,"numeric"
"312","we404","Retirement_year",0,"numeric"
"313","we405","Retirement_month",0,"numeric"
"314","we406","Best description of work before retirement",0,"numeric"
"315","we406_other","Best description of work before retirement - other",1,"character"
"316","we406a"," Kind of business/industry before retirement ",0,"numeric"
"317","we406a_other"," Kind of business/industry before retirement_other",1,"character"
"318","we406b","Type of main occupation before retirement",0,"numeric"
"319","we406b_other","Type of occupation before retirement_other",1,"character"
"320","we407","Mandatory retirement age",0,"numeric"
"321","we408","Kind of retirement",0,"numeric"
"322","we409","Reason for early retirement",0,"numeric"
"323","we409_other","Reasons for early retirement - other",1,"character"
"324","we410","Estimate pre-retirement salary",0,"numeric"
"325","we411","Years of eligible work at the time of retirement",0,"numeric"
"326","we412","Currently receiving or expected to receive pension",0,"numeric"
"327","we412a","receiving pension schemes ",0,"numeric"
"328","we412a_other1","Other pension scheme - 1",1,"character"
"329","we412a_other2","Other pension scheme - 2",1,"character"
"330","we412a_other3","Other pension scheme - 3",1,"character"
"331","we412as1","Receiving pension schemes  1 Central government pension schemes",0,"numeric"
"332","we412as2","Receiving pension schemes  2 State government pension schemes",0,"numeric"
"333","we412as3","Receiving pension schemes  3 Employer funded pension schemes",0,"numeric"
"334","we412as4","Receiving pension schemes  4 Other work related pension, please specify WE412a_o",0,"numeric"
"335","we412as5","Receiving pension schemes  5 Other work related pension, please specify WE412a_o",0,"numeric"
"336","we412as6","Receiving pension schemes  6 Other work related pension, please specify WE412a_o",0,"numeric"
"337","we413a","Amount_Central government pension scheme",0,"numeric"
"338","we413b","Amount_State government pension sheme",0,"numeric"
"339","we413c","Amount_Employer funded pension scheme",0,"numeric"
"340","we413d","Amount_other work related pension",0,"numeric"
"341","we413e","Amount_other work related pension",0,"numeric"
"342","we413f","Amount_other work related pension",0,"numeric"
"343","we414a","Name_Central government pension scheme",0,"numeric"
"344","we414a_other","name of scheme - other",1,"character"
"345","we414b","State government pension schemes",0,"numeric"
"346","we414c","Name_Employer funded pension scheme",0,"numeric"
"347","we414c_other","name of scheme - other",1,"character"
"348","we414d","Name_other work related pension",0,"numeric"
"349","we414d_other","name of scheme - other",1,"character"
"350","we414e","Name_other work related pension",0,"numeric"
"351","we414e_other","name of scheme - other",1,"character"
"352","we414f","Name_other work related pension",0,"numeric"
"353","we414f_other","name of scheme - other",1,"character"
"354","we415","Time taken to receive 1st pension",0,"numeric"
"355","we416","Lump sum amount received",0,"numeric"
"356","we417","Lump sum payments at the time of retirement",0,"numeric"
"357","we417_other","Lump sum payments at the time of retiremen-other",1,"character"
"358","we417s1","Lump sum payments at the time of retirement-lump sum amount under provident fund",0,"numeric"
"359","we417s2","Lump sum payments at the time of retirement-lump sum amount in lieu of gratuity",0,"numeric"
"360","we417s3","Lump sum payments at the time of retirement-lump sum amount in lieu of accumulat",0,"numeric"
"361","we417s4","Lump sum payments at the time of retirement-other secify",0,"numeric"
"362","we418","Expected to receive lump sum amount",0,"numeric"
"363","we418_other","Expected to receive lump sum amount - other",1,"character"
"364","we418s1","Expected to receive lump sum amount_under your provident fun",0,"numeric"
"365","we418s2","Expected to receive lump sum amount _in lieu of gratuity ",0,"numeric"
"366","we418s3","Expected to receive lump sum amount_ in lieu of accumulated leave",0,"numeric"
"367","we418s4","Expected to receive lump sum amount_Other",0,"numeric"
"368","we419","Received or expected lump sum amount",0,"numeric"
"369","we420","Assistance received ",0,"numeric"
"370","we421","Helped in answering ",0,"numeric"
"371","we421_other","Relationship with respondent-other",1,"character"
"372","we027_sub","Type of sub occupation",0,"numeric"
"373","we308_sub","Type of sub occupation",0,"numeric"
"374","we406b_sub","Type of occupation before retirement",0,"numeric"
"375","ht001_a","Self rated health (SRH)_a",0,"numeric"
"376","ht001_b","Self rated health (SRH)_b",0,"numeric"
"377","ht002","Ever diagnosed_hypertension",0,"numeric"
"378","ht002a","First person to diagnose hypertension_health professional",0,"numeric"
"379","ht002a_other","First person to diagnose hypertension_other specified",1,"character"
"380","ht002b_age","Age of diagnosis_hypertension",0,"numeric"
"381","ht002b_year","Year of diagnosis_hypertension",0,"numeric"
"382","ht002c","Currently on medication_hypertension",0,"numeric"
"383","ht002d","Diet restriction_hypertension",0,"numeric"
"384","ht003","Ever diagnosed_diabetes",0,"numeric"
"385","ht003a","First person to diagnose diabetes_health professional",0,"numeric"
"386","ht003a_other","First person to diagnose diabetes_other specified",1,"character"
"387","ht003b_age","Age of diagnosis_diabetes",0,"numeric"
"388","ht003b_year","Year of diagnosis_diabetes",0,"numeric"
"389","ht003c","Currently on medication_diabetes",0,"numeric"
"390","ht003d","Currently using insulin shots/injections_diabetes",0,"numeric"
"391","ht003e","Special diet_diabetes",0,"numeric"
"392","ht004","Ever diagnosed_cancer",0,"numeric"
"393","ht004a","First person to diagnose cancer_health professional",0,"numeric"
"394","ht004a_other","First person to diagnose cancer_other specified",1,"character"
"395","ht004b_age","Age of diagnosis_cancer",0,"numeric"
"396","ht004b_year","Year of diagnosis_cancer",0,"numeric"
"397","ht004c","Diagnosed with more than one type of cancer",0,"numeric"
"398","ht004d","First organ diagnosed with cancer",0,"numeric"
"399","ht004e","Other organs diagnosed with cancer",0,"numeric"
"400","ht004es1","Organ diagnosed with cancer_brain",0,"numeric"
"401","ht004es2","Organ diagnosed with cancer_stomach",0,"numeric"
"402","ht004es3","Organ diagnosed with cancer_endometrium/uterus",0,"numeric"
"403","ht004es4","Organ diagnosed with cancer_oral cavity",0,"numeric"
"404","ht004es5","Organ diagnosed with cancer_liver",0,"numeric"
"405","ht004es6","Organ diagnosed with cancer_colon or rectum",0,"numeric"
"406","ht004es7","Organ diagnosed with cancer_larynx",0,"numeric"
"407","ht004es8","Organ diagnosed with cancer_pancreas",0,"numeric"
"408","ht004es9","Organ diagnosed with cancer_urinary bladder",0,"numeric"
"409","ht004es10","Organ diagnosed with cancer_pharynx",0,"numeric"
"410","ht004es11","Organ diagnosed with cancer_kidney",0,"numeric"
"411","ht004es12","Organ diagnosed with cancer_skin",0,"numeric"
"412","ht004es13","Organ diagnosed with cancer_thyroid",0,"numeric"
"413","ht004es14","Organ diagnosed with cancer_prostate",0,"numeric"
"414","ht004es15","Organ diagnosed with cancer_spinal cord",0,"numeric"
"415","ht004es16","Organ diagnosed with cancer_lung",0,"numeric"
"416","ht004es17","Organ diagnosed with cancer_testicle",0,"numeric"
"417","ht004es18","Organ diagnosed with cancer_blood/lymphoid tissue",0,"numeric"
"418","ht004es19","Organ diagnosed with cancer_breast",0,"numeric"
"419","ht004es20","Organ diagnosed with cancer_ovary",0,"numeric"
"420","ht004es21","Organ diagnosed with cancer_bone tumor",0,"numeric"
"421","ht004es22","Organ diagnosed with cancer_esophagus",0,"numeric"
"422","ht004es23","Organ diagnosed with cancer_cervix",0,"numeric"
"423","ht004es24","Organ diagnosed with cancer_bone marrow",0,"numeric"
"424","ht004es25","Organ diagnosed with cancer_others",0,"numeric"
"425","ht004f","Type of cancer treatment",0,"numeric"
"426","ht004f_other","Type of cancer treatment_other specified",1,"character"
"427","ht004fs1","Type of cancer treatment_chemotherapy or medication",0,"numeric"
"428","ht004fs2","Type of cancer treatment_surgery",0,"numeric"
"429","ht004fs3","Type of cancer treatment_radiation",0,"numeric"
"430","ht004fs4","Type of cancer treatment_medications and treatments for symptoms",0,"numeric"
"431","ht004fs5","Type of cancer treatment_other",0,"numeric"
"432","ht004fs6","Type of cancer treatment_none",0,"numeric"
"433","ht004g","Organ received cancer treatment",0,"numeric"
"434","ht004gs1","Treatment for organ cancer_brain",0,"numeric"
"435","ht004gs2","Treatment for organ cancer_stomach",0,"numeric"
"436","ht004gs3","Treatment for organ cancer_endometrium/uterus",0,"numeric"
"437","ht004gs4","Treatment for organ cancer_oral cavity",0,"numeric"
"438","ht004gs5","Treatment for organ cancer_liver",0,"numeric"
"439","ht004gs6","Treatment for organ cancer_colon or rectum",0,"numeric"
"440","ht004gs7","Treatment for organ cancer_larynx",0,"numeric"
"441","ht004gs8","Treatment for organ cancer_pancreas",0,"numeric"
"442","ht004gs9","Treatment for organ cancer_urinary bladder",0,"numeric"
"443","ht004gs10","Treatment for organ cancer_pharynx",0,"numeric"
"444","ht004gs11","Treatment for organ cancer_kidney",0,"numeric"
"445","ht004gs12","Treatment for organ cancer_skin",0,"numeric"
"446","ht004gs13","Treatment for organ cancer_thyroid",0,"numeric"
"447","ht004gs14","Treatment for organ cancer_prostate",0,"numeric"
"448","ht004gs15","Treatment for organ cancer_spinal cord",0,"numeric"
"449","ht004gs16","Treatment for organ cancer_lung",0,"numeric"
"450","ht004gs17","Treatment for organ cancer_testicle",0,"numeric"
"451","ht004gs18","Treatment for organ cancer_blood/lymphoid tissue",0,"numeric"
"452","ht004gs19","Treatment for organ cancer_breast",0,"numeric"
"453","ht004gs20","Treatment for organ cancer_ovary",0,"numeric"
"454","ht004gs21","Treatment for organ cancer_bone tumor",0,"numeric"
"455","ht004gs22","Treatment for organ cancer_esophagus",0,"numeric"
"456","ht004gs23","Treatment for organ cancer_cervix",0,"numeric"
"457","ht004gs24","Treatment for organ cancer_bone marrow",0,"numeric"
"458","ht004gs25","Treatment for organ cancer_others",0,"numeric"
"459","ht005","Ever diagnosed_chronic lung disease",0,"numeric"
"460","ht005a","First person to diagnose chronic lung disease_health professional",0,"numeric"
"461","ht005a_other","First person to diagnose chronic lung disease_other specified",1,"character"
"462","ht005b_age","Age of diagnosis_chronic lung disease",0,"numeric"
"463","ht005b_year","Year of diagnosis_chronic lung disease",0,"numeric"
"464","ht005c","Receiving physical or respiratory therapy or treatment_chronic lung disease",0,"numeric"
"465","ht005d","Chronic lung disease diagnosed",0,"numeric"
"466","ht005d_other","Type of chronic lung disease - other",1,"character"
"467","ht005ds1","Chronic lung disease diagnosed_COPD",0,"numeric"
"468","ht005ds2","Chronic lung disease diagnosed_chronic bronchitis",0,"numeric"
"469","ht005ds3","Chronic lung disease diagnosed_asthma",0,"numeric"
"470","ht005ds4","Chronic lung disease diagnosed_other specified",0,"numeric"
"471","ht006","Ever diagnosed_chronic heart diseases",0,"numeric"
"472","ht006a","Ever had heart attack",0,"numeric"
